box_score_id,set,is_europe,24Clock,gameClock,homeScore,quarter,visitorScore
00304469-45CD-4ED5-B2FA-6D3E8380D843,test,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
0030F6DF-E267-4D6E-8F96-38B3889F5ACB,test,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
003292E6-D1E4-495A-B98D-687B6DE73AE2,train,True,"[[384, 4], [421, 39]]","[[321, 4], [382, 39]]","[[100, 3], [144, 39]]","[[288, 5], [309, 37]]","[[144, 3], [187, 39]]"
0032AD27-D65A-40A0-93C3-DD742A0532C3,train,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
0033A2A3-1521-4E59-B59D-4BFD8C230606,train,True,"[[589, 6], [628, 37]]","[[518, 6], [583, 36]]","[[320, 3], [375, 40]]","[[469, 6], [494, 36]]","[[257, 5], [308, 36]]"
003403F2-B09E-46FD-B49F-9FD7B066DBA2,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
00341132-43BF-4F9A-A970-1616DB2F1ACC,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
00349C16-8981-45E8-AF22-398A2EC2EA6F,test,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
00352A67-B653-4098-84F9-1C81D912CDB8,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0035EB9B-5252-4337-817B-720A2802BF78,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
003787FA-D814-4B23-ADC5-479EAE908A93,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
0038BE96-E669-42A8-B41C-7B006BB2AA87,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
0039297E-8B7B-4335-AAAA-3711B80E0DFB,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
0039B7A5-B6BD-4613-AF52-6854C30539C0,train,True,"[[587, 9], [630, 45]]","[[518, 7], [585, 45]]","[[320, 6], [387, 45]]","[[469, 7], [519, 44]]","[[245, 4], [307, 45]]"
003A8DC2-AFFC-4284-BD55-30BF7A16345C,train,True,"[[587, 10], [630, 46]]","[[518, 8], [585, 46]]","[[320, 7], [387, 46]]","[[469, 8], [517, 43]]","[[252, 6], [307, 46]]"
003BBC50-6950-4C96-8D0B-3662859EB985,train,True,"[[587, 10], [630, 46]]","[[518, 8], [585, 46]]","[[320, 7], [387, 46]]","[[469, 8], [519, 45]]","[[245, 5], [307, 46]]"
003C4FBF-46DA-4401-B7B2-C79BEA6DAE3F,validation,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
003D4676-6034-461E-9623-76ADE49A1F19,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
003E4EDC-73DE-48D1-B39B-A5FFE652F977,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
003E4F56-EE7C-4DBA-85E9-93922630643A,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
003EE9CD-F270-40C1-8B6B-4309D221865D,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
003F43C1-52AA-42FA-B5DC-3E87DD4F62A9,test,True,"[[742, 10], [785, 41]]","[[679, 10], [736, 46]]","[[324, 4], [382, 47]]","[[630, 11], [675, 46]]","[[397, 5], [454, 47]]"
003FA7E1-971E-496E-8763-963FE47143CF,train,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
003FC515-EF2F-4DDB-BD53-BE52457A6736,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
004058EC-D5A9-4FC4-911C-4C886027D819,test,True,"[[970, 20], [1015, 54]]","[[874, 11], [956, 54]]","[[270, 10], [410, 67]]","[[843, 22], [876, 51]]","[[419, 12], [545, 65]]"
00418084-98D9-4A5A-928D-E8A8EFC87901,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [564, 47]]","[[263, 4], [333, 47]]"
0041AE00-8FEF-4744-8B84-BD30E176A61F,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
004340CC-3937-402A-8C86-42B991132EA2,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
0043A1D5-A265-443A-9F3A-E693F10380F1,validation,True,"[[588, 10], [631, 46]]","[[519, 8], [585, 46]]","[[320, 7], [388, 46]]","[[470, 8], [485, 43]]","[[253, 6], [308, 46]]"
0043A5AD-707C-41B3-AC1D-3338559E52E5,train,True,"[[970, 20], [1015, 54]]","[[874, 11], [956, 54]]","[[270, 10], [410, 67]]","[[843, 22], [876, 51]]","[[419, 12], [545, 65]]"
004458AE-0134-4F92-9F68-CF89D4B68EF8,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
0044DBCF-99A7-473A-87CF-9E8AAA1BB463,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
004532F8-6CB4-47AE-8B5C-5E89E20700C1,validation,True,"[[588, 7], [626, 35]]","[[518, 9], [578, 35]]","[[248, 1], [298, 38]]","[[462, 4], [492, 38]]","[[319, 1], [372, 40]]"
004570C7-B230-4589-B0ED-6D20EB522714,validation,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
0045AC0C-9DFC-4170-85B2-B90BFB7C5DB4,train,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
0045B692-D048-4407-B757-1CA87749364B,train,True,"[[588, 5], [627, 36]]","[[517, 5], [582, 35]]","[[319, 2], [374, 39]]","[[468, 5], [493, 35]]","[[256, 4], [307, 35]]"
0047A497-4FE9-49C9-B30D-E6B6B81AD6E6,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [565, 40]]","[[263, 4], [332, 45]]"
0047DA59-3883-4989-866E-1D1B86F04B0A,validation,True,"[[970, 19], [1015, 53]]","[[874, 10], [956, 53]]","[[270, 9], [410, 66]]","[[843, 21], [876, 50]]","[[419, 11], [545, 64]]"
004845C7-D90C-44DE-A068-0B7F4DB149F1,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
0048469F-AAA2-44CD-9D5D-22FE34439B16,train,True,"[[592, 7], [624, 44]]","[[518, 7], [588, 45]]","[[320, 6], [385, 49]]","[[465, 10], [514, 47]]","[[247, 6], [311, 50]]"
004858F5-A21D-4691-B2CC-DDC41CD5B8F5,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
00485CB3-0CD3-4F75-8C88-A706F6120146,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
00496046-8B4C-4294-AF4F-D2AD7204D061,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
004A7D0E-8192-4626-ABC8-D1A5FFE5FCDC,test,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
004B9715-FD16-437C-9D6B-74DD3E0613AD,test,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
004B9BB1-61C8-408C-BDE1-585E3C826B3E,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
004BD3F5-6615-4330-848D-5D5DFA0559B6,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
004CC6FB-8D29-466E-B95D-E280E401DEA0,test,True,"[[589, 6], [628, 37]]","[[518, 6], [583, 36]]","[[320, 3], [375, 40]]","[[469, 6], [494, 36]]","[[257, 5], [308, 36]]"
004D4D81-D2D8-4F27-AC55-D63994EB9F3C,train,True,"[[588, 7], [626, 35]]","[[518, 9], [578, 35]]","[[248, 1], [298, 38]]","[[462, 4], [492, 38]]","[[319, 1], [372, 40]]"
004E718F-4F8F-4927-99D9-224D2740DD0F,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
004F6C02-07C9-4745-B603-71D4B0B71A72,validation,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
004FD616-B586-452E-9899-8AE53AE2955D,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
00502A9C-D97A-4337-A045-60FFDCE31049,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [565, 40]]","[[263, 4], [332, 45]]"
0050B7BB-C74E-429D-AD17-D0E7EE58C74C,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
0050BB18-7317-4B41-BCD2-A82C959111C0,test,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
0050D889-7397-4F39-AA3B-DDB401DE1295,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
00520C4D-A0DF-4A20-BACF-A02A9DA7596D,validation,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
0052CE0C-DDDF-44AA-8F4A-4E8B44C0BCEE,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
00537583-9A51-4742-BD3E-5A4A4CFF3AD4,test,True,"[[328, 5], [359, 34]]","[[264, 5], [323, 39]]","[[198, 4], [264, 43]]","[[386, 7], [427, 36]]","[[456, 3], [515, 42]]"
0053D4E1-2B73-4772-B94B-F0F381EBC252,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
00542849-7304-4B18-B080-5A94DC14FBD3,test,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
00543e1c-9cc8-4b07-8298-50d29771e78d,train,True,"[[460, 5], [505, 46]]","[[391, 8], [456, 47]]","[[127, 10], [182, 51]]","[[357, 8], [391, 46]]","[[297, 8], [353, 51]]"
005448DE-CCDB-4435-8FAB-B1393B9F82A5,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
00554DCF-BD1E-4875-BD56-6572E714ABA2,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
0055D10B-B009-4466-BDDC-964054A5857B,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0055EDD4-1E92-4212-B1D5-81BA577ED15F,test,True,"[[325, 5], [372, 45]]","[[265, 4], [324, 46]]","[[200, 3], [264, 46]]","[[385, 5], [443, 43]]","[[457, 5], [521, 43]]"
00565A0D-A55A-4A62-AA2F-0171F59CF3F4,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
00579422-CB21-4692-9901-B0BBADF34135,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
00579B87-5696-492D-BF65-DD5371CA59EC,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [568, 46]]","[[263, 4], [332, 45]]"
0057F636-2EDC-47ED-9CB4-D36AEB4DAC1A,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
005A8AD8-E39E-457B-82CE-CEE94E0CB473,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
005A9962-16EA-40A7-AEDE-239BB4F937BA,train,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
005B90FA-0ADA-44EA-8849-CBCAE817EBFF,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
005C420A-0E41-437F-83C2-57C40F47DC95,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [564, 47]]","[[263, 4], [333, 47]]"
005E4B8F-44FD-49C1-A4E0-72C80E221174,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
005E5C23-119E-4D39-8F2C-89092DF4584F,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
005EA690-2051-4522-AB65-30548FEC3D4D,test,True,"[[328, 5], [359, 34]]","[[264, 5], [323, 39]]","[[198, 4], [264, 43]]","[[386, 7], [427, 36]]","[[456, 3], [515, 42]]"
005F92DE-C123-45E8-ADD0-B9642976119B,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
0061167A-E5E3-487E-A8AC-E90642B8C5A6,test,True,"[[588, 6], [626, 34]]","[[518, 8], [578, 34]]","[[248, 0], [298, 37]]","[[462, 3], [492, 37]]","[[319, 0], [372, 39]]"
006125E1-CD81-4676-A30E-6CF80611B0F4,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
00637DA9-915E-481C-9769-B11C14750EED,train,True,"[[587, 10], [630, 46]]","[[518, 8], [585, 46]]","[[320, 7], [387, 46]]","[[469, 8], [517, 43]]","[[252, 6], [307, 46]]"
0064AB15-7465-46D7-A685-162C3EA47CCC,test,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
0065038B-7FAF-41C4-BF06-787C1BC34CC8,test,True,"[[589, 6], [628, 37]]","[[518, 6], [583, 36]]","[[320, 3], [375, 40]]","[[469, 6], [494, 36]]","[[257, 5], [308, 36]]"
0066E25F-B66B-4F78-89CE-A4CC495A6AD5,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
00670220-EB72-4F99-B0CD-C56BFA61DCB0,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
00671419-2A4E-47AA-BC13-DE335FDD0E53,train,True,"[[739, 7], [785, 44]]","[[679, 8], [735, 46]]","[[324, 3], [381, 47]]","[[626, 8], [674, 46]]","[[396, 5], [453, 47]]"
0067DCBA-887F-431A-B8BF-509405B550AE,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
006841C2-F683-4FDD-B871-D414336527C3,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
0069E722-AEE7-4B1C-987A-52BF9FDF663E,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
0069F2D0-59A1-4D3D-88EB-700263DD61BD,test,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
006A320F-5830-472C-AC6E-54E2324D0962,train,True,"[[589, 6], [628, 37]]","[[518, 6], [583, 36]]","[[320, 3], [375, 40]]","[[469, 6], [494, 36]]","[[257, 5], [308, 36]]"
006A3DEB-1ADD-4BF1-A361-1C9402D3362F,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
006ADA5F-98B4-41AD-B5C9-3B703E810345,train,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
006B8BE0-7B31-43D3-BA62-E99DF8B9CE08,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
006CE0D3-164D-4DC8-9029-8A44DBC44389,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
006D137D-AD6E-437B-B617-9B10988300BB,validation,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [565, 42]]","[[263, 4], [332, 45]]"
006D488C-73E7-4889-A0FD-ED84B3EF5F60,train,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
006E0A65-8002-4B8C-968B-D66E78F6EBE1,validation,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
007009C3-D8EE-4CA0-9D8A-BDB6D7158942,test,True,"[[587, 10], [630, 46]]","[[518, 8], [585, 46]]","[[320, 7], [387, 46]]","[[469, 8], [519, 45]]","[[245, 5], [307, 46]]"
0070529F-0385-432A-92FB-7C534489C268,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
00717AA6-2ECE-4017-8E09-EFF012793586,test,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
007251FE-CED9-44EA-8596-DF2E0EC13426,test,True,"[[635, 14], [675, 42]]","[[571, 16], [625, 44]]","[[262, 1], [310, 36]]","[[301, 35], [339, 60]]","[[329, -1], [374, 37]]"
00726358-0E03-4804-AE5B-59BB55CD3087,test,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
0072964B-CAFE-41EF-B259-8776CBE47245,test,True,"[[384, 4], [424, 43]]","[[323, 6], [386, 42]]","[[103, 6], [149, 42]]","[[285, 6], [309, 42]]","[[151, 2], [191, 42]]"
0072B02E-9348-47CA-995A-47D12B0B872C,train,True,"[[587, 10], [630, 46]]","[[518, 8], [585, 46]]","[[320, 7], [387, 46]]","[[469, 8], [517, 43]]","[[252, 6], [307, 46]]"
007458A6-6C23-40FB-BB31-7DCDB703CB47,validation,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0074C972-6286-4D9B-8BF3-44A396EB1A22,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
0074E9A3-BDC7-45DA-9D8C-0088D4D0FA97,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
0075BF38-8E07-4018-A1ED-5258AE452F32,train,True,"[[589, 6], [628, 37]]","[[518, 6], [583, 36]]","[[320, 3], [375, 40]]","[[469, 6], [494, 36]]","[[257, 5], [308, 36]]"
007606B2-BDFB-4408-A1D4-1B3AC0BAF745,test,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
0076BED4-ECBB-4463-B051-78D37982861C,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
00772805-A0A2-43D3-8638-886B9AE52996,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
00787A35-EC58-4AB1-9866-41BC91DB30C5,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0078DF0D-3446-4843-A664-8CB33FED59FC,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
007CB1B4-F151-480F-96CA-5BF3512C24BE,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
007D9C17-477E-4F41-8FBC-03D93A1DD6E6,test,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
007E5E77-E22D-4B25-9C66-72EF12969FCB,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
007E87C0-F5C0-4619-8262-374E97A4DE04,train,True,"[[587, 7], [625, 36]]","[[518, 8], [582, 37]]","[[250, 4], [310, 41]]","[[461, 5], [516, 40]]","[[317, 4], [371, 40]]"
007EF553-5A2C-4B22-ABBA-0AB876FB1297,train,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
008023D5-C002-4E73-935E-D842E053EB4E,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
0080CB94-6CA4-40DE-B31E-A1AFC80828BC,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0080FA79-532A-4C8C-B275-FB5FC833A900,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
0081BCAA-BA0D-4C08-BC23-55F39A9DE36F,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
008400D0-558A-4C2C-9227-7D5CF83BE776,train,True,"[[587, 10], [630, 46]]","[[518, 8], [585, 46]]","[[320, 7], [387, 46]]","[[469, 8], [519, 45]]","[[245, 5], [307, 46]]"
00841E08-A909-4A74-B8C3-DE99F1DED6C8,train,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
008489F1-4CD2-4B9A-A18D-A4039ACA4A20,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
008726C7-FF69-481C-BDD8-83F18EC7515D,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0088E5AA-6006-4332-87B6-1F31DD1EC966,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
0089F627-79C9-45AC-99D8-16A7B998DFF8,train,True,"[[970, 20], [1015, 54]]","[[874, 11], [956, 54]]","[[270, 10], [410, 67]]","[[843, 22], [876, 51]]","[[419, 12], [545, 65]]"
